Year,Bank,KeywordIndex,TotalResults
2019,UCO Bank,Kw4,0
2019,UCO Bank,Kw5,0
2019,UCO Bank,Kw6,0
2019,UCO Bank,Kw7,0
2019,UCO Bank,Kw8,0
2019,UCO Bank,Kw9,1
2019,UCO Bank,Kw10,0
2019,UCO Bank,Kw11,0
2019,UCO Bank,Kw12,0
2019,UCO Bank,Kw13,0
2019,Yes Bank Ltd,Kw1,0
2019,Yes Bank Ltd,Kw2,1
2019,Yes Bank Ltd,Kw3,0
2019,Yes Bank Ltd,Kw4,0
2019,Yes Bank Ltd,Kw5,0
2019,Yes Bank Ltd,Kw6,0
2019,Yes Bank Ltd,Kw7,0
2019,Yes Bank Ltd,Kw8,0
2019,Yes Bank Ltd,Kw9,0
2019,Yes Bank Ltd,Kw10,2
2019,Yes Bank Ltd,Kw11,0
2019,Yes Bank Ltd,Kw12,0
2019,Yes Bank Ltd,Kw13,0
2019,DCB Bank Ltd,Kw1,0
2019,DCB Bank Ltd,Kw2,0
2019,DCB Bank Ltd,Kw3,0
2019,DCB Bank Ltd,Kw4,0
2019,DCB Bank Ltd,Kw5,0
2019,DCB Bank Ltd,Kw6,0
2019,DCB Bank Ltd,Kw7,0
2019,DCB Bank Ltd,Kw8,0
2019,DCB Bank Ltd,Kw9,0
2019,DCB Bank Ltd,Kw10,0
2019,DCB Bank Ltd,Kw11,0
2019,DCB Bank Ltd,Kw12,0
2019,DCB Bank Ltd,Kw13,0
2019,Bank of China Ltd,Kw1,5
2019,Bank of China Ltd,Kw2,4
2019,Bank of China Ltd,Kw3,2
2019,Bank of China Ltd,Kw4,3
2019,Bank of China Ltd,Kw5,5
2019,Bank of China Ltd,Kw6,1
2019,Bank of China Ltd,Kw7,2
2019,Bank of China Ltd,Kw8,0
2019,Bank of China Ltd,Kw9,2
2019,Bank of China Ltd,Kw10,0
2019,Bank of China Ltd,Kw11,0
2019,Bank of China Ltd,Kw12,233
2019,Bank of China Ltd,Kw13,5
2019,Indian Bank,Kw1,0
2019,Indian Bank,Kw2,0
2019,Indian Bank,Kw3,0
2019,Indian Bank,Kw4,0
2019,Indian Bank,Kw5,0
2019,Indian Bank,Kw6,0
2019,Indian Bank,Kw7,0
2019,Indian Bank,Kw8,0
2019,Indian Bank,Kw9,0
2019,Indian Bank,Kw10,0
2019,Indian Bank,Kw11,0
2019,Indian Bank,Kw12,0
2019,Indian Bank,Kw13,0
2019,Industrial Bank Co Ltd,Kw1,0
2019,Industrial Bank Co Ltd,Kw2,0
2019,Industrial Bank Co Ltd,Kw3,0
2019,Industrial Bank Co Ltd,Kw4,0
2019,Industrial Bank Co Ltd,Kw5,0
2019,Industrial Bank Co Ltd,Kw6,0
2019,Industrial Bank Co Ltd,Kw7,0
2019,Industrial Bank Co Ltd,Kw8,0
2019,Industrial Bank Co Ltd,Kw9,0
2019,Industrial Bank Co Ltd,Kw10,0
2019,Industrial Bank Co Ltd,Kw11,0
2019,Industrial Bank Co Ltd,Kw12,0
2019,Industrial Bank Co Ltd,Kw13,0
2019,China Citic Bank Corp Ltd,Kw1,0
2019,China Citic Bank Corp Ltd,Kw2,0
2019,China Citic Bank Corp Ltd,Kw3,0
2019,China Citic Bank Corp Ltd,Kw4,0
2019,China Citic Bank Corp Ltd,Kw5,0
2019,China Citic Bank Corp Ltd,Kw6,0
2019,China Citic Bank Corp Ltd,Kw7,0
2019,China Citic Bank Corp Ltd,Kw8,0
2019,China Citic Bank Corp Ltd,Kw9,0
2019,China Citic Bank Corp Ltd,Kw10,0
2019,China Citic Bank Corp Ltd,Kw11,0
2019,China Citic Bank Corp Ltd,Kw12,0
2019,China Citic Bank Corp Ltd,Kw13,0
2019,Bank of Communications Co Ltd,Kw1,0
2019,Bank of Communications Co Ltd,Kw2,0
2019,Bank of Communications Co Ltd,Kw3,0
2019,Bank of Communications Co Ltd,Kw4,0
2019,Bank of Communications Co Ltd,Kw5,0
2019,Bank of Communications Co Ltd,Kw6,0
2019,Bank of Communications Co Ltd,Kw7,0
2019,Bank of Communications Co Ltd,Kw8,0
2019,Bank of Communications Co Ltd,Kw9,0
2019,Bank of Communications Co Ltd,Kw10,0
2019,Bank of Communications Co Ltd,Kw11,0
2019,Bank of Communications Co Ltd,Kw12,5
2019,Bank of Communications Co Ltd,Kw13,0
2019,Central Bank of India Ltd,Kw1,2
2019,Central Bank of India Ltd,Kw2,0
2019,Central Bank of India Ltd,Kw3,0
2019,Central Bank of India Ltd,Kw4,0
2019,Central Bank of India Ltd,Kw5,0
2019,Central Bank of India Ltd,Kw6,1
2019,Central Bank of India Ltd,Kw7,0
2019,Central Bank of India Ltd,Kw8,0
2019,Central Bank of India Ltd,Kw9,25
2019,Central Bank of India Ltd,Kw10,0
2019,Central Bank of India Ltd,Kw11,0
2019,Central Bank of India Ltd,Kw12,20
2019,Central Bank of India Ltd,Kw13,0
2019,China Construction Bank Corp,Kw1,0
2019,China Construction Bank Corp,Kw2,0
2019,China Construction Bank Corp,Kw3,0
2019,China Construction Bank Corp,Kw4,0
2019,China Construction Bank Corp,Kw5,0
2019,China Construction Bank Corp,Kw6,0
2019,China Construction Bank Corp,Kw7,0
2019,China Construction Bank Corp,Kw8,0
2019,China Construction Bank Corp,Kw9,0
2019,China Construction Bank Corp,Kw10,0
2019,China Construction Bank Corp,Kw11,0
2019,China Construction Bank Corp,Kw12,0
2019,China Construction Bank Corp,Kw13,0
2019,Bank of Ningbo Co Ltd,Kw1,0
2019,Bank of Ningbo Co Ltd,Kw2,0
2019,Bank of Ningbo Co Ltd,Kw3,0
2019,Bank of Ningbo Co Ltd,Kw4,0
2019,Bank of Ningbo Co Ltd,Kw5,0
2019,Bank of Ningbo Co Ltd,Kw6,0
2019,Bank of Ningbo Co Ltd,Kw7,0
2019,Bank of Ningbo Co Ltd,Kw8,0
2019,Bank of Ningbo Co Ltd,Kw9,0
2019,Bank of Ningbo Co Ltd,Kw10,0
2019,Bank of Ningbo Co Ltd,Kw11,0
2019,Bank of Ningbo Co Ltd,Kw12,0
2019,Bank of Ningbo Co Ltd,Kw13,0
2019,Agricultural Bank of China Ltd,Kw1,0
2019,Agricultural Bank of China Ltd,Kw2,0
2019,Agricultural Bank of China Ltd,Kw3,0
2019,Agricultural Bank of China Ltd,Kw4,0
2019,Agricultural Bank of China Ltd,Kw5,0
2019,Agricultural Bank of China Ltd,Kw6,0
2019,Agricultural Bank of China Ltd,Kw7,0
2019,Agricultural Bank of China Ltd,Kw8,0
2019,Agricultural Bank of China Ltd,Kw9,0
2019,Agricultural Bank of China Ltd,Kw10,0
2019,Agricultural Bank of China Ltd,Kw11,0
2019,Agricultural Bank of China Ltd,Kw12,0
2019,Agricultural Bank of China Ltd,Kw13,0
2018,Hua Xia Bank Co Ltd,Kw1,1
2018,Hua Xia Bank Co Ltd,Kw2,1
2018,Hua Xia Bank Co Ltd,Kw3,0
2018,Hua Xia Bank Co Ltd,Kw4,1
2018,Hua Xia Bank Co Ltd,Kw5,0
2018,Hua Xia Bank Co Ltd,Kw6,1
2018,Hua Xia Bank Co Ltd,Kw7,0
2018,Hua Xia Bank Co Ltd,Kw8,0
2018,Hua Xia Bank Co Ltd,Kw9,1
2018,Hua Xia Bank Co Ltd,Kw10,0
2018,Hua Xia Bank Co Ltd,Kw11,0
2018,Hua Xia Bank Co Ltd,Kw12,1
2018,Hua Xia Bank Co Ltd,Kw13,0
2018,UCO Bank,Kw1,0
2018,UCO Bank,Kw2,0
2018,UCO Bank,Kw3,0
2018,UCO Bank,Kw4,0
2018,UCO Bank,Kw5,0
2018,UCO Bank,Kw6,0
2018,UCO Bank,Kw7,0
2018,UCO Bank,Kw8,0
2018,UCO Bank,Kw9,0
2018,UCO Bank,Kw10,0
2018,UCO Bank,Kw11,0
2018,UCO Bank,Kw12,0
2018,UCO Bank,Kw13,0
2018,Yes Bank Ltd,Kw1,0
2018,Yes Bank Ltd,Kw2,6
2018,Yes Bank Ltd,Kw3,0
2018,Yes Bank Ltd,Kw4,0
2018,Yes Bank Ltd,Kw5,0
2018,Yes Bank Ltd,Kw6,0
2018,Yes Bank Ltd,Kw7,0
2018,Yes Bank Ltd,Kw8,0
2018,Yes Bank Ltd,Kw9,0
2018,Yes Bank Ltd,Kw10,6
2018,Yes Bank Ltd,Kw11,0
2018,Yes Bank Ltd,Kw12,0
2018,Yes Bank Ltd,Kw13,0
2018,DCB Bank Ltd,Kw1,0
2018,DCB Bank Ltd,Kw2,0
2018,DCB Bank Ltd,Kw3,0
2018,DCB Bank Ltd,Kw4,0
2018,DCB Bank Ltd,Kw5,0
2018,DCB Bank Ltd,Kw6,0
2018,DCB Bank Ltd,Kw7,0
2018,DCB Bank Ltd,Kw8,0
2018,DCB Bank Ltd,Kw9,0
2018,DCB Bank Ltd,Kw10,0
2018,DCB Bank Ltd,Kw11,0
2018,DCB Bank Ltd,Kw12,0
2018,DCB Bank Ltd,Kw13,0
2018,Bank of China Ltd,Kw1,1
2018,Bank of China Ltd,Kw2,0
2018,Bank of China Ltd,Kw3,0
2018,Bank of China Ltd,Kw4,0
2018,Bank of China Ltd,Kw5,0
2018,Bank of China Ltd,Kw6,0
2018,Bank of China Ltd,Kw7,2
2018,Bank of China Ltd,Kw8,0
2018,Bank of China Ltd,Kw9,0
2018,Bank of China Ltd,Kw10,0
2018,Bank of China Ltd,Kw11,0
2018,Bank of China Ltd,Kw12,32
2018,Bank of China Ltd,Kw13,0
2018,Indian Bank,Kw1,0
2018,Indian Bank,Kw2,0
2018,Indian Bank,Kw3,0
2018,Indian Bank,Kw4,0
2018,Indian Bank,Kw5,0
2018,Indian Bank,Kw6,0
2018,Indian Bank,Kw7,0
2018,Indian Bank,Kw8,0
2018,Indian Bank,Kw9,0
2018,Indian Bank,Kw10,0
2018,Indian Bank,Kw11,0
2018,Indian Bank,Kw12,0
2018,Indian Bank,Kw13,0
2018,Industrial Bank Co Ltd,Kw1,0
2018,Industrial Bank Co Ltd,Kw2,0
2018,Industrial Bank Co Ltd,Kw3,0
2018,Industrial Bank Co Ltd,Kw4,0
2018,Industrial Bank Co Ltd,Kw5,0
2018,Industrial Bank Co Ltd,Kw6,0
2018,Industrial Bank Co Ltd,Kw7,0
2018,Industrial Bank Co Ltd,Kw8,0
2018,Industrial Bank Co Ltd,Kw9,0
2018,Industrial Bank Co Ltd,Kw10,0
2018,Industrial Bank Co Ltd,Kw11,0
2018,Industrial Bank Co Ltd,Kw12,2
2018,Industrial Bank Co Ltd,Kw13,0
2018,China Citic Bank Corp Ltd,Kw1,1
2018,China Citic Bank Corp Ltd,Kw2,1
2018,China Citic Bank Corp Ltd,Kw3,0
2018,China Citic Bank Corp Ltd,Kw4,1
2018,China Citic Bank Corp Ltd,Kw5,0
2018,China Citic Bank Corp Ltd,Kw6,1
2018,China Citic Bank Corp Ltd,Kw7,1
2018,China Citic Bank Corp Ltd,Kw8,0
2018,China Citic Bank Corp Ltd,Kw9,0
2018,China Citic Bank Corp Ltd,Kw10,0
2018,China Citic Bank Corp Ltd,Kw11,0
2018,China Citic Bank Corp Ltd,Kw12,1
2018,China Citic Bank Corp Ltd,Kw13,1
2018,Bank of Communications Co Ltd,Kw1,2
2018,Bank of Communications Co Ltd,Kw2,0
2018,Bank of Communications Co Ltd,Kw3,2
2018,Bank of Communications Co Ltd,Kw4,0
2018,Bank of Communications Co Ltd,Kw5,0
2018,Bank of Communications Co Ltd,Kw6,0
2018,Bank of Communications Co Ltd,Kw7,0
2018,Bank of Communications Co Ltd,Kw8,0
2018,Bank of Communications Co Ltd,Kw9,0
2018,Bank of Communications Co Ltd,Kw10,0
2018,Bank of Communications Co Ltd,Kw11,0
2018,Bank of Communications Co Ltd,Kw12,6
2018,Bank of Communications Co Ltd,Kw13,0
2018,Central Bank of India Ltd,Kw1,0
2018,Central Bank of India Ltd,Kw2,0
2018,Central Bank of India Ltd,Kw3,0
2018,Central Bank of India Ltd,Kw4,0
2018,Central Bank of India Ltd,Kw5,1
2018,Central Bank of India Ltd,Kw6,1
2018,Central Bank of India Ltd,Kw7,0
2018,Central Bank of India Ltd,Kw8,0
2018,Central Bank of India Ltd,Kw9,16
2018,Central Bank of India Ltd,Kw10,0
2018,Central Bank of India Ltd,Kw11,0
2018,Central Bank of India Ltd,Kw12,10
2018,Central Bank of India Ltd,Kw13,0
2018,China Construction Bank Corp,Kw1,0
2018,China Construction Bank Corp,Kw2,0
2018,China Construction Bank Corp,Kw3,0
2018,China Construction Bank Corp,Kw4,0
2018,China Construction Bank Corp,Kw5,0
2018,China Construction Bank Corp,Kw6,0
2018,China Construction Bank Corp,Kw7,0
2018,China Construction Bank Corp,Kw8,0
2018,China Construction Bank Corp,Kw9,0
2018,China Construction Bank Corp,Kw10,0
2018,China Construction Bank Corp,Kw11,0
2018,China Construction Bank Corp,Kw12,0
2018,China Construction Bank Corp,Kw13,0
2018,Bank of Ningbo Co Ltd,Kw1,0
2018,Bank of Ningbo Co Ltd,Kw2,0
2018,Bank of Ningbo Co Ltd,Kw3,0
2018,Bank of Ningbo Co Ltd,Kw4,0
2018,Bank of Ningbo Co Ltd,Kw5,0
2018,Bank of Ningbo Co Ltd,Kw6,0
2018,Bank of Ningbo Co Ltd,Kw7,0
2018,Bank of Ningbo Co Ltd,Kw8,0
2018,Bank of Ningbo Co Ltd,Kw9,0
2018,Bank of Ningbo Co Ltd,Kw10,0
2018,Bank of Ningbo Co Ltd,Kw11,0
2018,Bank of Ningbo Co Ltd,Kw12,0
2018,Bank of Ningbo Co Ltd,Kw13,0
2018,Agricultural Bank of China Ltd,Kw1,0
2018,Agricultural Bank of China Ltd,Kw2,0
2018,Agricultural Bank of China Ltd,Kw3,0
2018,Agricultural Bank of China Ltd,Kw4,0
2018,Agricultural Bank of China Ltd,Kw5,0
2018,Agricultural Bank of China Ltd,Kw6,0
2018,Agricultural Bank of China Ltd,Kw7,0
2018,Agricultural Bank of China Ltd,Kw8,0
2018,Agricultural Bank of China Ltd,Kw9,0
2018,Agricultural Bank of China Ltd,Kw10,0
2018,Agricultural Bank of China Ltd,Kw11,0
2018,Agricultural Bank of China Ltd,Kw12,0
2018,Agricultural Bank of China Ltd,Kw13,0
2017,Hua Xia Bank Co Ltd,Kw1,0
2017,Hua Xia Bank Co Ltd,Kw2,0
2017,Hua Xia Bank Co Ltd,Kw3,0
2017,Hua Xia Bank Co Ltd,Kw4,0
2017,Hua Xia Bank Co Ltd,Kw5,0
2017,Hua Xia Bank Co Ltd,Kw6,0
2017,Hua Xia Bank Co Ltd,Kw7,0
2017,Hua Xia Bank Co Ltd,Kw8,0
2017,Hua Xia Bank Co Ltd,Kw9,0
2017,Hua Xia Bank Co Ltd,Kw10,0
2017,Hua Xia Bank Co Ltd,Kw11,1
2017,Hua Xia Bank Co Ltd,Kw12,1
2017,Hua Xia Bank Co Ltd,Kw13,0
2017,UCO Bank,Kw1,3
2017,UCO Bank,Kw2,3
2017,UCO Bank,Kw3,0
2017,UCO Bank,Kw4,0
2017,UCO Bank,Kw5,0
2017,UCO Bank,Kw6,0
2017,UCO Bank,Kw7,0
2017,UCO Bank,Kw8,0
2017,UCO Bank,Kw9,7
2017,UCO Bank,Kw10,0
2017,UCO Bank,Kw11,0
2017,UCO Bank,Kw12,0
2017,UCO Bank,Kw13,0
2017,Yes Bank Ltd,Kw1,0
2017,Yes Bank Ltd,Kw2,2
2017,Yes Bank Ltd,Kw3,0
2017,Yes Bank Ltd,Kw4,0
2017,Yes Bank Ltd,Kw5,0
2017,Yes Bank Ltd,Kw6,0
2017,Yes Bank Ltd,Kw7,0
2017,Yes Bank Ltd,Kw8,0
2017,Yes Bank Ltd,Kw9,0
2017,Yes Bank Ltd,Kw10,2
2017,Yes Bank Ltd,Kw11,0
2017,Yes Bank Ltd,Kw12,0
2017,Yes Bank Ltd,Kw13,0
2017,DCB Bank Ltd,Kw1,0
2017,DCB Bank Ltd,Kw2,0
2017,DCB Bank Ltd,Kw3,0
2017,DCB Bank Ltd,Kw4,0
2017,DCB Bank Ltd,Kw5,0
2017,DCB Bank Ltd,Kw6,0
2017,DCB Bank Ltd,Kw7,0
2017,DCB Bank Ltd,Kw8,0
2017,DCB Bank Ltd,Kw9,0
2017,DCB Bank Ltd,Kw10,0
2017,DCB Bank Ltd,Kw11,0
2017,DCB Bank Ltd,Kw12,0
2017,DCB Bank Ltd,Kw13,0
2017,Bank of China Ltd,Kw1,1
2017,Bank of China Ltd,Kw2,1
2017,Bank of China Ltd,Kw3,0
2017,Bank of China Ltd,Kw4,0
2017,Bank of China Ltd,Kw5,3
2017,Bank of China Ltd,Kw6,1
2017,Bank of China Ltd,Kw7,0
2017,Bank of China Ltd,Kw8,0
2017,Bank of China Ltd,Kw9,0
2017,Bank of China Ltd,Kw10,0
2017,Bank of China Ltd,Kw11,0
2017,Bank of China Ltd,Kw12,32
2017,Bank of China Ltd,Kw13,1
2017,Indian Bank,Kw1,0
2017,Indian Bank,Kw2,0
2017,Indian Bank,Kw3,0
2017,Indian Bank,Kw4,0
2017,Indian Bank,Kw5,0
2017,Indian Bank,Kw6,0
2017,Indian Bank,Kw7,0
2017,Indian Bank,Kw8,0
2017,Indian Bank,Kw9,0
2017,Indian Bank,Kw10,0
2017,Indian Bank,Kw11,0
2017,Indian Bank,Kw12,0
2017,Indian Bank,Kw13,0
2017,Industrial Bank Co Ltd,Kw1,14
2017,Industrial Bank Co Ltd,Kw2,0
2017,Industrial Bank Co Ltd,Kw3,0
2017,Industrial Bank Co Ltd,Kw4,0
2017,Industrial Bank Co Ltd,Kw5,6
2017,Industrial Bank Co Ltd,Kw6,0
2017,Industrial Bank Co Ltd,Kw7,0
2017,Industrial Bank Co Ltd,Kw8,0
2017,Industrial Bank Co Ltd,Kw9,0
2017,Industrial Bank Co Ltd,Kw10,0
2017,Industrial Bank Co Ltd,Kw11,0
2017,Industrial Bank Co Ltd,Kw12,44
2017,Industrial Bank Co Ltd,Kw13,1
2017,China Citic Bank Corp Ltd,Kw1,0
2017,China Citic Bank Corp Ltd,Kw2,0
2017,China Citic Bank Corp Ltd,Kw3,0
2017,China Citic Bank Corp Ltd,Kw4,0
2017,China Citic Bank Corp Ltd,Kw5,0
2017,China Citic Bank Corp Ltd,Kw6,0
2017,China Citic Bank Corp Ltd,Kw7,0
2017,China Citic Bank Corp Ltd,Kw8,0
2017,China Citic Bank Corp Ltd,Kw9,0
2017,China Citic Bank Corp Ltd,Kw10,0
2017,China Citic Bank Corp Ltd,Kw11,0
2017,China Citic Bank Corp Ltd,Kw12,0
2017,China Citic Bank Corp Ltd,Kw13,0
2017,Bank of Communications Co Ltd,Kw1,0
2017,Bank of Communications Co Ltd,Kw2,0
2017,Bank of Communications Co Ltd,Kw3,0
2017,Bank of Communications Co Ltd,Kw4,0
2017,Bank of Communications Co Ltd,Kw5,0
2017,Bank of Communications Co Ltd,Kw6,0
2017,Bank of Communications Co Ltd,Kw7,0
2017,Bank of Communications Co Ltd,Kw8,0
2017,Bank of Communications Co Ltd,Kw9,0
2017,Bank of Communications Co Ltd,Kw10,0
2017,Bank of Communications Co Ltd,Kw11,0
2017,Bank of Communications Co Ltd,Kw12,2
2017,Bank of Communications Co Ltd,Kw13,0
2017,Central Bank of India Ltd,Kw1,0
2017,Central Bank of India Ltd,Kw2,1
2017,Central Bank of India Ltd,Kw3,0
2017,Central Bank of India Ltd,Kw4,0
2017,Central Bank of India Ltd,Kw5,0
2017,Central Bank of India Ltd,Kw6,0
2017,Central Bank of India Ltd,Kw7,0
2017,Central Bank of India Ltd,Kw8,0
2017,Central Bank of India Ltd,Kw9,6
2017,Central Bank of India Ltd,Kw10,0
2017,Central Bank of India Ltd,Kw11,0
2017,Central Bank of India Ltd,Kw12,6
2017,Central Bank of India Ltd,Kw13,0
2017,China Construction Bank Corp,Kw1,0
2017,China Construction Bank Corp,Kw2,0
2017,China Construction Bank Corp,Kw3,0
2017,China Construction Bank Corp,Kw4,0
2017,China Construction Bank Corp,Kw5,0
2017,China Construction Bank Corp,Kw6,0
2017,China Construction Bank Corp,Kw7,0
2017,China Construction Bank Corp,Kw8,0
2017,China Construction Bank Corp,Kw9,0
2017,China Construction Bank Corp,Kw10,0
2017,China Construction Bank Corp,Kw11,0
2017,China Construction Bank Corp,Kw12,0
2017,China Construction Bank Corp,Kw13,0
2017,Bank of Ningbo Co Ltd,Kw1,0
2017,Bank of Ningbo Co Ltd,Kw2,0
2017,Bank of Ningbo Co Ltd,Kw3,0
2017,Bank of Ningbo Co Ltd,Kw4,0
2017,Bank of Ningbo Co Ltd,Kw5,0
2017,Bank of Ningbo Co Ltd,Kw6,0
2017,Bank of Ningbo Co Ltd,Kw7,0
2017,Bank of Ningbo Co Ltd,Kw8,0
2017,Bank of Ningbo Co Ltd,Kw9,0
2017,Bank of Ningbo Co Ltd,Kw10,0
2017,Bank of Ningbo Co Ltd,Kw11,0
2017,Bank of Ningbo Co Ltd,Kw12,0
2017,Bank of Ningbo Co Ltd,Kw13,0
2017,Agricultural Bank of China Ltd,Kw1,0
2017,Agricultural Bank of China Ltd,Kw2,0
2017,Agricultural Bank of China Ltd,Kw3,0
2017,Agricultural Bank of China Ltd,Kw4,0
2017,Agricultural Bank of China Ltd,Kw5,0
2017,Agricultural Bank of China Ltd,Kw6,0
2017,Agricultural Bank of China Ltd,Kw7,0
2017,Agricultural Bank of China Ltd,Kw8,0
2017,Agricultural Bank of China Ltd,Kw9,0
2017,Agricultural Bank of China Ltd,Kw10,0
2017,Agricultural Bank of China Ltd,Kw11,0
2017,Agricultural Bank of China Ltd,Kw12,1
2017,Agricultural Bank of China Ltd,Kw13,0
2016,Federal Bank Ltd,Kw8,0
2016,Federal Bank Ltd,Kw9,0
2016,Federal Bank Ltd,Kw10,0
2016,Federal Bank Ltd,Kw11,0
2016,Federal Bank Ltd,Kw12,0
2016,Federal Bank Ltd,Kw13,0
2016,Ping An Bank Co Ltd,Kw1,1
2016,Ping An Bank Co Ltd,Kw2,0
2016,Ping An Bank Co Ltd,Kw3,0
2016,Ping An Bank Co Ltd,Kw4,0
2016,Ping An Bank Co Ltd,Kw5,1
2016,Ping An Bank Co Ltd,Kw6,1
2016,Ping An Bank Co Ltd,Kw7,0
2016,Ping An Bank Co Ltd,Kw8,0
2016,Ping An Bank Co Ltd,Kw9,0
2016,Ping An Bank Co Ltd,Kw10,0
2016,Ping An Bank Co Ltd,Kw11,0
2016,Ping An Bank Co Ltd,Kw12,2
2016,Ping An Bank Co Ltd,Kw13,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw1,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw2,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw3,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw4,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw5,1
2016,Shanghai Pudong Development Bank Co Ltd,Kw6,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw7,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw8,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw9,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw10,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw11,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw12,0
2016,Shanghai Pudong Development Bank Co Ltd,Kw13,0
2016,Bank of Baroda Ltd,Kw1,2
2016,Bank of Baroda Ltd,Kw2,1
2016,Bank of Baroda Ltd,Kw3,0
2016,Bank of Baroda Ltd,Kw4,0
2016,Bank of Baroda Ltd,Kw5,0
2016,Bank of Baroda Ltd,Kw6,0
2016,Bank of Baroda Ltd,Kw7,0
2016,Bank of Baroda Ltd,Kw8,0
2016,Bank of Baroda Ltd,Kw9,1
2016,Bank of Baroda Ltd,Kw10,1
2016,Bank of Baroda Ltd,Kw11,0
2016,Bank of Baroda Ltd,Kw12,1
2016,Bank of Baroda Ltd,Kw13,0
2016,Kotak Mahindra Bank Ltd,Kw1,0
2016,Kotak Mahindra Bank Ltd,Kw2,1
2016,Kotak Mahindra Bank Ltd,Kw3,0
2016,Kotak Mahindra Bank Ltd,Kw4,0
2016,Kotak Mahindra Bank Ltd,Kw5,0
2016,Kotak Mahindra Bank Ltd,Kw6,1
2016,Kotak Mahindra Bank Ltd,Kw7,0
2016,Kotak Mahindra Bank Ltd,Kw8,0
2016,Kotak Mahindra Bank Ltd,Kw9,0
2016,Kotak Mahindra Bank Ltd,Kw10,1
2016,Kotak Mahindra Bank Ltd,Kw11,0
2016,Kotak Mahindra Bank Ltd,Kw12,0
2016,Kotak Mahindra Bank Ltd,Kw13,0
2016,State Bank of India,Kw1,7
2016,State Bank of India,Kw2,16
2016,State Bank of India,Kw3,0
2016,State Bank of India,Kw4,2
2016,State Bank of India,Kw5,13
2016,State Bank of India,Kw6,5
2016,State Bank of India,Kw7,1
2016,State Bank of India,Kw8,0
2016,State Bank of India,Kw9,0
2016,State Bank of India,Kw10,8
2016,State Bank of India,Kw11,7
2016,State Bank of India,Kw12,2
2016,State Bank of India,Kw13,1
2016,Indian Overseas Bank,Kw1,0
2016,Indian Overseas Bank,Kw2,0
2016,Indian Overseas Bank,Kw3,0
2016,Indian Overseas Bank,Kw4,0
2016,Indian Overseas Bank,Kw5,0
2016,Indian Overseas Bank,Kw6,0
2016,Indian Overseas Bank,Kw7,0
2016,Indian Overseas Bank,Kw8,0
2016,Indian Overseas Bank,Kw9,0
2016,Indian Overseas Bank,Kw10,0
2016,Indian Overseas Bank,Kw11,0
2016,Indian Overseas Bank,Kw12,0
2016,Indian Overseas Bank,Kw13,0
2016,ICICI Bank Ltd,Kw1,0
2016,ICICI Bank Ltd,Kw2,0
2016,ICICI Bank Ltd,Kw3,0
2016,ICICI Bank Ltd,Kw4,0
2016,ICICI Bank Ltd,Kw5,0
2016,ICICI Bank Ltd,Kw6,0
2016,ICICI Bank Ltd,Kw7,0
2016,ICICI Bank Ltd,Kw8,0
2016,ICICI Bank Ltd,Kw9,0
2016,ICICI Bank Ltd,Kw10,0
2016,ICICI Bank Ltd,Kw11,0
2016,ICICI Bank Ltd,Kw12,0
2016,ICICI Bank Ltd,Kw13,0
2016,Indusind Bank Ltd,Kw1,1
2016,Indusind Bank Ltd,Kw2,0
2016,Indusind Bank Ltd,Kw3,0
2016,Indusind Bank Ltd,Kw4,0
2016,Indusind Bank Ltd,Kw5,0
2016,Indusind Bank Ltd,Kw6,1
2016,Indusind Bank Ltd,Kw7,0
2016,Indusind Bank Ltd,Kw8,0
2016,Indusind Bank Ltd,Kw9,0
2016,Indusind Bank Ltd,Kw10,0
2016,Indusind Bank Ltd,Kw11,0
2016,Indusind Bank Ltd,Kw12,0
2016,Indusind Bank Ltd,Kw13,0
2016,China Merchants Bank Co Ltd,Kw1,0
2016,China Merchants Bank Co Ltd,Kw2,0
2016,China Merchants Bank Co Ltd,Kw3,0
2016,China Merchants Bank Co Ltd,Kw4,0
2016,China Merchants Bank Co Ltd,Kw5,0
2016,China Merchants Bank Co Ltd,Kw6,0
2016,China Merchants Bank Co Ltd,Kw7,0
2016,China Merchants Bank Co Ltd,Kw8,0
2016,China Merchants Bank Co Ltd,Kw9,0
2016,China Merchants Bank Co Ltd,Kw10,0
2016,China Merchants Bank Co Ltd,Kw11,0
2016,China Merchants Bank Co Ltd,Kw12,0
2016,China Merchants Bank Co Ltd,Kw13,0
2016,Punjab National Bank,Kw1,3
2016,Punjab National Bank,Kw2,2
2016,Punjab National Bank,Kw3,0
2016,Punjab National Bank,Kw4,0
2016,Punjab National Bank,Kw5,0
2016,Punjab National Bank,Kw6,3
2016,Punjab National Bank,Kw7,0
2016,Punjab National Bank,Kw8,0
2016,Punjab National Bank,Kw9,0
2016,Punjab National Bank,Kw10,3
2016,Punjab National Bank,Kw11,0
